id,title,weblink,enabledby,comingintoforcedate,comingintoforcenote,prefix,year,precededbyproposedstatutoryinstrument,triplestoreid
6442,Product Safety and Metrology etc. (Amendment) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348260311,urn:procedure-editor:ActOfParliament:17808,2024-10-01,,SI,2024,"",pFOuek4o
6444,"Carbon Capture Revenue Support (Directions, Eligibility and Counterparty) Regulations 2024",https://www.legislation.gov.uk/ukdsi/2024/9780348260151,urn:procedure-editor:ActOfParliament:18398,,,SI,2024,"",LKxwlDv1
6445,Carbon Dioxide Transport and Storage Revenue Support (Directions and Counterparty) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348260144,urn:procedure-editor:ActOfParliament:18398,,,SI,2024,"",ZpRLfvFG
6448,Agriculture (Delinked Payments) (Reductions) (England) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348260465,urn:procedure-editor:ActOfParliament:10,,Coming into force in accordance with regulation 1(2),SI,2024,"",zW93kg19
6449,Management of Hedgerows (England) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348260472,urn:procedure-editor:ActOfParliament:1230,,Coming into force in accordance with regulation 1(1),SI,2024,"",zxHOs4H0
6454,Scotland Act 1998 (Increase of Borrowing Limits) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348260526,urn:procedure-editor:ActOfParliament:1289,,In accordance with article 1(2),SI,2024,"",wvmmbMZE
6456,Armed Forces (Court Martial) (Amendment) Rules 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348260458,urn:procedure-editor:ActOfParliament:1366,,,SI,2024,"",pnaFlUvh
6463,Securitisation (Amendment) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348260670,"urn:procedure-editor:ActOfParliament:1282,urn:procedure-editor:ActOfParliament:17810",,Coming into force in accordance with regulation 1(2) and (3),SI,2024,"",zJBW88cd
6464,International Monetary Fund (Increase in Subscription) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348260632,urn:procedure-editor:ActOfParliament:1973,,Coming into force in accordance with article 1,SI,2024,"",sTvPUgHm
6466,Trade Union and Labour Relations (Consolidation) Act 1992 (Amendment of Schedule A2) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348260595,urn:procedure-editor:ActOfParliament:555,2024-07-18,,SI,2024,"",acz2v1l0
6468,Terrorism Act 2000 (Proscribed Organisations) (Amendment) (No. 2) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348260656,urn:procedure-editor:ActOfParliament:176,,,SI,2024,"",Nx3Y6NmU
6474,Product Security and Telecommunications Infrastructure (Security Requirements for Relevant Connectable Products) (Amendment) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348260755,urn:procedure-editor:ActOfParliament:6951,,,SI,2024,"",8jacuhvs
6477,"Human Medicines (Amendments relating to Registered Dental Hygienists, Registered Dental Therapists and Registered Pharmacy Technicians) Regulations 2024",https://www.legislation.gov.uk/ukdsi/2024/9780348260908,urn:procedure-editor:ActOfParliament:24,,in accordance with regulation 1(2),SI,2024,"",ducPLOOi
6478,Recognition and Enforcement of Judgments (2019 Hague Convention etc.) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348260960,urn:procedure-editor:ActOfParliament:1356,, in accordance with regulation 1(2),SI,2024,"",6GomaKHl
6487,Coroners (Suspension of Requirement for Jury at Inquest: Coronavirus) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261042,urn:procedure-editor:ActOfParliament:6938,,In accordance with regulation 1(1),SI,2024,"",jaLtHlaG
6491,Local Digital Television Programme Services (Amendment) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261127,urn:procedure-editor:ActOfParliament:2,,in accordance with article 1(1),SI,2024,"",dJxQJpdw
6492,Counter-Terrorism and Security Act 2015 (Risk of Being Drawn into Terrorism) (Revised Guidance) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261226,urn:procedure-editor:ActOfParliament:1069,2024-08-19,,SI,2024,"",mxVgAZSK
6496,Licensing Act 2003 (UEFA European Football Championship Licensing Hours) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261295,urn:procedure-editor:ActOfParliament:897,,,SI,2024,"",Wk9xxvww
6504,Energy Act 2023 (Consequential Amendments) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261448,urn:procedure-editor:ActOfParliament:18398,,In accordance with regulation 1,SI,2024,"",7xH8DuTE
6505,Magistrates' Courts Fees (Amendment) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261387,"urn:procedure-editor:ActOfParliament:1199,urn:procedure-editor:ActOfParliament:666",,In accordance with article 1,SI,2024,"",cBpif3py
6508,Students’ Unions (Freedom of Speech) (Monetary Penalties) (England) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261417,urn:procedure-editor:ActOfParliament:20,2024-08-01,,SI,2024,"",VKbaRBpO
6512,European Forest Institute (Immunities and Privileges) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261493,urn:procedure-editor:ActOfParliament:2731,,In accordance with article 1(2),SI,2024,"",FC1PpABv
6513,Human Fertilisation and Embryology (Amendment) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261554,urn:procedure-editor:ActOfParliament:1011,,In accordance with regulation 1(2),SI,2024,"",3Y178nWm
6518,Vehicle Drivers (Certificates of Professional Competence) (Amendment) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261486,urn:procedure-editor:ActOfParliament:12,,,SI,2024,"",EZpmHeMc
6522,Reporting on Payment Practices and Performance (Amendment) (No. 2) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261677,"urn:procedure-editor:ActOfParliament:1330,urn:procedure-editor:ActOfParliament:393",,,SI,2024,"",i5DsZgkk
6523,Armed Forces Act 2006 (Continuation) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261592,urn:procedure-editor:ActOfParliament:1366,,,SI,2024,"",qFnMqxxe
6524,Renewable Transport Fuel Obligations (Sustainable Aviation Fuel) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261714,urn:procedure-editor:ActOfParliament:909,2025-01-01,,SI,2024,"",x6AXme90
6525,Financial Services and Markets Act 2000 (Ombudsman Scheme) (Fees) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261653,urn:procedure-editor:ActOfParliament:1282,,In accordance with regulation 1,SI,2024,"",votZGe7P
6526,Insurance and Reinsurance Undertakings (Prudential Requirements) (Amendment and Miscellaneous Provisions) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261707,"urn:procedure-editor:ActOfParliament:1282,urn:procedure-editor:ActOfParliament:17810",,In accordance with regulation 1(2) ,SI,2024,"",0fncbWbJ
6530,Government of Wales Act 2006 (Devolved Welsh Authorities) (Amendment) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261721,urn:procedure-editor:ActOfParliament:1291,,In accordance with article 1(2),SI,2024,"",Dpo6lfGJ
6531,Ivory Act 2018 (Meaning of “Ivory” and Miscellaneous Amendments) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261776,urn:procedure-editor:ActOfParliament:1053,,In accordance with regulation 1(2),SI,2024,"",hIrGk1Ur
6535,Companies and Limited Liability Partnerships (Protection and Disclosure of Information and Consequential Amendments) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261882,"urn:procedure-editor:ActOfParliament:393,urn:procedure-editor:ActOfParliament:18395,urn:procedure-editor:ActOfParliament:1183",,In accordance with regulation 1(1),SI,2024,"",YMExmiPA
6536,Information Sharing (Disclosure by the Registrar) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261875,urn:procedure-editor:ActOfParliament:1183,,In accordance with regulation 1(1),SI,2024,"",Spvjwy7G
6537,Registrar (Identity Verification and Authorised Corporate Service Providers) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261905,urn:procedure-editor:ActOfParliament:1183,,In accordance with regulation 2,SI,2024,"",QyVwJKdv
6538,Separation of Waste (England) (No. 2) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261783,urn:procedure-editor:ActOfParliament:165,2024-08-31,,SI,2024,"",FgbN1Te9
6542,Global Combat Air Programme International Government Organisation (Immunities and Privileges) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261929,urn:procedure-editor:ActOfParliament:2731,,In accordance with article 1(2) ,SI,2024,"",Vpv17ZPS
6558,Investigatory Powers (Communications Data) (Relevant Public Authorities and Designated Senior Officers) Regulations 2020,https://www.legislation.gov.uk/ukdsi/2020/9780111195499,urn:procedure-editor:ActOfParliament:1334,,In accordance with regulation 1,SI,2020,"",TsbgCfgr
6559,Criminal Justice Act 2003 (Requisite and Minimum Custodial Periods) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348262476,urn:procedure-editor:ActOfParliament:842,,In accordance with article 1(2),SI,2024,"",8x77Ruxj
6563,Renewable Transport Fuel Obligations (Sustainable Aviation Fuel) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261714,urn:procedure-editor:ActOfParliament:909,2025-01-01,,SI,2024,"",hn78eTQe
6564,Gloucestershire (Electoral Changes) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348262582,urn:procedure-editor:ActOfParliament:949,,"In accordance with article 1(2), (3), (4) and (5)",SI,2024,"",awjT4AdA
6565,Surrey (Electoral Changes) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348262599,urn:procedure-editor:ActOfParliament:949,,"In accordance with article 1(2), (3) and (4)",SI,2024,"",IrbNVixA
6568,Social Security (Scotland) Act 2018 (Disability Assistance) (Consequential Modifications) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348262605,urn:procedure-editor:ActOfParliament:1289,2024-10-21,,SI,2024,"",MYjBRQrx
6573,"Nationality, Immigration and Asylum Act 2002 (Juxtaposed Controls) (Amendment) Order 2024",https://www.legislation.gov.uk/ukdsi/2024/9780348262698,urn:procedure-editor:ActOfParliament:789,,,SI,2024,"",KlSmJkhH
6574,Human Medicines (Amendments Relating to Naloxone and Transfers of Functions) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348262797,urn:procedure-editor:ActOfParliament:24,,In accordance with regulation 1(2),SI,2024,"",H0Xi9j7m
6577,Calderdale (Electoral Changes) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348262735,urn:procedure-editor:ActOfParliament:949,,"In accordance with article 1(2), (3) and (4)",SI,2024,"",qIkiFeV7
6579,Carbon Dioxide Transport and Storage (Determination of Turnover for Penalties) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348262780,urn:procedure-editor:ActOfParliament:18398,,In accordance with regulation 1(1),SI,2024,"",PLwHhWl8
6582,Contracts for Difference (Electricity Supplier Obligations) (Amendment) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348262773,urn:procedure-editor:ActOfParliament:863,,In accordance with regulation 1(2),,2024,"",uv9k5PfG
6584,Staffordshire (Electoral Changes) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348262650,urn:procedure-editor:ActOfParliament:949,,"In accordance with article 1(2), (3) and (4).",,2024,"",8xhEAnTD
6598,Misuse of Drugs Act 1971 (Amendment) (No. 2) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263046,urn:procedure-editor:ActOfParliament:2522,,,SI,2024,"",XGKkmXkv
6611,Insurance and Reinsurance Undertakings (Prudential Requirements) (Amendment and Miscellaneous Provisions) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263190,"urn:procedure-editor:ActOfParliament:1282,urn:procedure-editor:ActOfParliament:17810",,In accordance with regulation 1(2),SI,2024,"",6h2MbirI
6617,Derbyshire (Electoral Changes) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263176,urn:procedure-editor:ActOfParliament:949,,"In accordance with article 1(2), (3) and (4)",SI,2024,"",uFqYtn0X
6618,Coventry (Electoral Changes) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263183,urn:procedure-editor:ActOfParliament:949,,"In accordance with article 1(2), (3) and (4)",SI,2024,"",MegWuwbP
6621,Communications Act 2003 (Disclosure of Information) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263268,urn:procedure-editor:ActOfParliament:2,,In accordance with article 1(2),SI,2024,"",J7NRx6Ay
6622,Franchising Schemes (Franchising Authorities) (England) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263305,urn:procedure-editor:ActOfParliament:46,,In accordance with regulation 1,SI,2024,"",vc5oOHpm
6623,Merchant Shipping (General Lighthouse Authorities) (Increase of Borrowing Limit) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263299,urn:procedure-editor:ActOfParliament:411,,In accordance with article 1(b),SI,2024,"",7dK3NH9y
6624,Vehicle Emissions Trading Schemes (Amendment) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263275,urn:procedure-editor:ActOfParliament:1350,,In accordance with article 1,SI,2024,"",drCxpDTr
6631,Scotland Act 1998 (Specification of Devolved Tax) (Building Safety) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263404,urn:procedure-editor:ActOfParliament:1289,,In accordance with article 1(2),SI,2024,"",Kb6FHX5n
6639,Essex (Electoral Changes) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263381,urn:procedure-editor:ActOfParliament:949,,"In accordance with article 1(2), (3), (4), (5) and (6)",SI,2024,"",tohkn7sG
6640,Worcestershire (Electoral Changes) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263350,urn:procedure-editor:ActOfParliament:949,,"In accordance with article 1(2), (3), (4) and (5)",SI,2024,"",usbcUCOb
6642,Online Safety Act 2023 (Priority Offences) (Amendment) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263510,urn:procedure-editor:ActOfParliament:18393,,In accordance with regulation 1(2),SI,2024,"",pnjsacSS
6646,Immigration and Nationality (Fees) (Amendment) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263619,urn:procedure-editor:ActOfParliament:1300,,,SI,2024,"",DoOklOZg
6647,Animal Welfare (Livestock Exports) Enforcement Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263602,urn:procedure-editor:ActOfParliament:18410,2025-01-01,,SI,2024,"",OVDucUtS
6658,Reporting on Payment Practices and Performance (Amendment) (No. 2) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348261677,urn:procedure-editor:ActOfParliament:1330,,,SI,2024,"",ABRPeQW8
6659,Packaged Retail and Insurance-based Investment Products (Retail Disclosure) (Amendment) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263961,urn:procedure-editor:ActOfParliament:17810,,,SI,2024,"",JzRxivZI
6660,Prudential Regulation of Credit Institutions (Meaning of CRR Rules and Recognised Exchange) (Amendment) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263923,urn:procedure-editor:ActOfParliament:17810,,,SI,2024,"",dKBb9Db6
6661,Securitisation (Amendment) (No. 2) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263954,urn:procedure-editor:ActOfParliament:17810,,in accordance with regulation 1(2),SI,2024,"",Or78T9Tb
6662,Pensions (Abolition of Lifetime Allowance Charge etc) (No. 3) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263930,urn:procedure-editor:ActOfParliament:18403,2024-11-18,,SI,2024,"",mEhfKbBV
6663,European Bank for Reconstruction and Development (Further Payments to Capital Stock) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263824,urn:procedure-editor:ActOfParliament:1307,,in accordance with article 1(1),SI,2024,"",vfuYaj9G
6664,Barnsley and Sheffield (Boundary Change) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263992,urn:procedure-editor:ActOfParliament:1339,,in accordance with article 1(2) and (3),SI,2024,"",QJnNbIlk
6669,Gateshead (Electoral Changes) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263794,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1(2) and (3),SI,2024,"",fveS6lTO
6670,Sefton (Electoral Changes) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263787,urn:procedure-editor:ActOfParliament:949,,"in accordance with article 1(2), (3) and (4)",SI,2024,"",YWTy6RJ0
6672,Local Loans (Increase of Limit) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348263817,urn:procedure-editor:ActOfParliament:2696,,in accordance with article 1,SI,2024,"",lQL4ClEC
6673,Radio Equipment (Amendment) (Northern Ireland) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264074,urn:procedure-editor:ActOfParliament:1,2024-12-28,,SI,2024,"",DgVC1i1t
6681,Windsor Framework (Non-Commercial Movement of Pet Animals) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264173,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2),SI,2024,"",mKV4fSBu
6682,Consumer Composite Investments (Designated Activities) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264227,urn:procedure-editor:ActOfParliament:1282,,in accordance with regulation 2,SI,2024,"",ssx1C4IZ
6689,Building Societies Act 1986 (Modifications) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264289,urn:procedure-editor:ActOfParliament:1529,,,SI,2024,"",RAge4mNC
6690,Export and Investment Guarantees (Limit on Exports and Insurance Commitments) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264333,urn:procedure-editor:ActOfParliament:111,,in accordance with article 1(2),SI,2024,"",ua5ES26G
6691,Export and Investment Guarantees (Limit on Exports and Insurance Commitments) (No. 2) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264319,urn:procedure-editor:ActOfParliament:111,,in accordance with article 1(2),SI,2024,"",198N02CP
6692,Export and Investment Guarantees (Limit on Exports and Insurance Commitments) (No. 3) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264326,urn:procedure-editor:ActOfParliament:111,,in accordance with article 1(2),SI,2024,"",8bkZNq1S
6693,Scottish Rates of Income Tax (Consequential Amendments) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264302,urn:procedure-editor:ActOfParliament:1289,,in accordance with article 1,SI,2024,"",O1kpbw3w
6697,Collective Investment Schemes (Temporary Recognition) and Central Counterparties (Transitional Provision) (Amendment) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264388,urn:procedure-editor:ActOfParliament:17810,,in accordance with regulation 1(2),SI,2024,"",s1D5y4gm
6698,Terrorism Act 2000 (Alterations to the Search Powers Code for Northern Ireland) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264340,urn:procedure-editor:ActOfParliament:176,,,SI,2024,"",Xi8mzmhJ
6699,Judicial Pensions (Amendment) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264371,urn:procedure-editor:ActOfParliament:869,,,SI,2024,"",JLDQh2xF
6700,Voter Identification (Amendment of List of Specified Documents) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264357,urn:procedure-editor:ActOfParliament:1718,,,SI,2024,"",EiRnT6fH
6702,Criminal Finances Act 2017 and Economic Crime and Corporate Transparency Act 2023 (Consequential Amendments) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264449,urn:procedure-editor:ActOfParliament:1359,2024-11-29,,SI,2024,"",6orOImEB
6704,"Proceeds of Crime Act 2002 (Search, Seizure and Detention of Property: Code of Practice) (Northern Ireland) Order 2024",https://www.legislation.gov.uk/ukdsi/2024/9780348264418,urn:procedure-editor:ActOfParliament:1358,2024-11-29,,SI,2024,"",HSdY56tA
6706,Bail and Release from Custody (Scotland) Act 2023 (Consequential Modifications) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264470,urn:procedure-editor:ActOfParliament:1289,,in accordance with article 1,SI,2024,"",q3UqbJ7S
6707,Trade Union and Labour Relations (Consolidation) Act 1992 (Amendment of Schedule A2) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348260595,urn:procedure-editor:ActOfParliament:555,2025-01-20,,SI,2024,"",buYbqhnt
6715,Human Medicines (Amendment) (Modular Manufacture and Point of Care) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264579,urn:procedure-editor:ActOfParliament:24,,In accordance with regulation 1(2),SI,2024,"",0gjqnXhq
6716,Greenhouse Gas Emissions Trading Scheme (Amendment) (No. 2) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264616,urn:procedure-editor:ActOfParliament:1350,,In accordance with article 2,SI,2024,"",wWbpJ0lR
6717,Medical Devices (Post-market Surveillance Requirements) (Amendment) (Great Britain) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264593,urn:procedure-editor:ActOfParliament:24,,,SI,2024,"",yfSlbV0P
6720,Environmental Protection (Single-use Vapes) (England) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264647,urn:procedure-editor:ActOfParliament:1230,2025-06-01,,SI,2024,"",65buIq4B
6722,Aviation Safety (Amendment) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264685,urn:procedure-editor:ActOfParliament:17808,,In accordance with regulation 1,SI,2024,"",OIwtwR8K
6726,Producer Responsibility Obligations (Packaging and Packaging Waste) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264654,urn:procedure-editor:ActOfParliament:1395,,In accordance with regulation 1(2) and (3),SI,2024,"",tBuTkTQu
6727,Insurance Distribution (Regulated Activities and Miscellaneous Amendments) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264746,"urn:procedure-editor:ActOfParliament:17810,urn:procedure-editor:ActOfParliament:1282",2025-01-01,,SI,2024,"",uEZJXKZt
6733,"Movement of Goods (Northern Ireland to Great Britain) (Animals, Feed and Food, Plant Health etc.) (Transitory Provision and Miscellaneous Amendments) Regulations 2024",https://www.legislation.gov.uk/ukdsi/2024/9780348264807,urn:procedure-editor:ActOfParliament:1,,In accordance with regulation 1(1),SI,2024,"",L9dKT3IB
6735,Road Transport (International Passenger Services) (Amendment) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264760,"urn:procedure-editor:ActOfParliament:2366,urn:procedure-editor:ActOfParliament:12",2025-04-01,,SI,2024,"",xzIWoLrf
6737,Scotland Act 1998 (Transfer of Functions to the Scottish Ministers etc.) Order 2025,https://www.legislation.gov.uk/ukdsi/2025/9780348264791,urn:procedure-editor:ActOfParliament:1289,,In accordance with article 1(1),SI,2025,"",pEQgKs33
6738,Contracts for Difference (Miscellaneous Amendments) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264845,urn:procedure-editor:ActOfParliament:863,,In accordance with regulation 1(2),SI,2024,"",3N6CC5tv
6739,National Security Act 2023 (Consequential Amendment of Primary Legislation) Regulations 2025,https://www.legislation.gov.uk/ukdsi/2025/9780348264838,urn:procedure-editor:ActOfParliament:17824,,,SI,2025,"",1SztzsJP
6740,Police Act 1997 (Authorisations to Interfere with Property: Relevant Offence) Regulations 2025,https://www.legislation.gov.uk/ukdsi/2025/9780348264821,urn:procedure-editor:ActOfParliament:281,,,SI,2025,"",BTH9RT6S
6741,Environmental Permitting (Electricity Generating Stations) (Amendment) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264968,urn:procedure-editor:ActOfParliament:1272,2026-02-28,,SI,2024,"",KUhUanEv
6748,Financial Services and Markets Act 2023 (Addition of Relevant Enactments) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264944,urn:procedure-editor:ActOfParliament:17810,,In accordance with regulation 1(2),SI,2024,"",1rw9hCgH
6749,Unique Identifiers (Application of Company Law) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264869,"urn:procedure-editor:ActOfParliament:18395,urn:procedure-editor:ActOfParliament:6567,urn:procedure-editor:ActOfParliament:393,urn:procedure-editor:ActOfParliament:1183",,In accordance with regulation 1(3),SI,2024,"",9zhrpU90
6750,"Proceeds of Crime Act 2002 (Search, Seizure and Detention of Property: Code of Practice) (Northern Ireland) Order 2024",https://www.legislation.gov.uk/ukdsi/2024/9780348264999,urn:procedure-editor:ActOfParliament:1358,,In accordance with regulation 1,SI,2024,"",rYbcZYRi
6751,Companies and Limited Liability Partnerships (Protection and Disclosure of Information and Consequential Amendments) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348264876,"urn:procedure-editor:ActOfParliament:18395,urn:procedure-editor:ActOfParliament:393,urn:procedure-editor:ActOfParliament:1183",,In accordance with regulation 1(2),SI,2024,"",10eOEmdl
6755,Inter-American Investment Corporation (Further Payments to Capital Stock) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348265019,urn:procedure-editor:ActOfParliament:1307,,In accordance with article 1,SI,2024,"",cDvDLiqL
6756,Asian Development Bank (Thirteenth Replenishment of the Asian Development Fund) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348265040,urn:procedure-editor:ActOfParliament:1307,,In accordance with article 1,SI,2024,"",1CRjRHld
6760,Recognition of Professional Qualifications and Implementation of International Recognition Agreements (Amendment) (Extension to Switzerland etc.) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348265095,urn:procedure-editor:ActOfParliament:6925,,,SI,2024,"",eNAhYa0M
6765,Local Digital Television Programme Services (Amendment) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348265118,urn:procedure-editor:ActOfParliament:2,,Coming into force in accordance with article 1(1),SI,2024,"",NmWyFrmB
6766,Silicon Valley Bank UK Limited Compensation Scheme Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348265217,urn:procedure-editor:ActOfParliament:25,,In accordance with article 1(2),SI,2024,"",oVCVNQcj
6774,Financial Services and Markets Act 2000 (Designated Activities) (Supervision and Enforcement) Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348265460,urn:procedure-editor:ActOfParliament:1282,,,SI,2024,"",7pU9MqPM
6775,"Financial Services and Markets Act 2000 (Ring-fenced Bodies, Core Activities, Excluded Activities and Prohibitions) (Amendment) Order 2024",https://www.legislation.gov.uk/ukdsi/2024/9780348265453,urn:procedure-editor:ActOfParliament:1282,,,SI,2024,"",USrtypDX
6776,Representation of the People (Northern Ireland) (Amendment) Regulations 2025,https://www.legislation.gov.uk/ukdsi/2025/9780348265491,"urn:procedure-editor:ActOfParliament:1052,urn:procedure-editor:ActOfParliament:1718,urn:procedure-editor:ActOfParliament:1035",,Coming into force in accordance with regulation 1(2),SI,2025,"",uizbJaxR
6777,Short Selling Regulations 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348265538,"urn:procedure-editor:ActOfParliament:17810,urn:procedure-editor:ActOfParliament:1282",,Coming into force in accordance with regulation 2,SI,2024,"",CGgqLH8i
6782,Double Taxation Relief and International Tax Enforcement (Ecuador) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348265514,"urn:procedure-editor:ActOfParliament:1219,urn:procedure-editor:ActOfParliament:338",,,SI,2024,"",RZuMiTfv
6787,Home Detention Curfew and Requisite and Minimum Custodial Periods (Amendment) Order 2024,https://www.legislation.gov.uk/ukdsi/2024/9780348265729,urn:procedure-editor:ActOfParliament:842,,In accordance with article 1(2),SI,2024,"",TGpfvWZN
6801,Gloucestershire (Electoral Changes) Order 2025,https://www.legislation.gov.uk/ukdsi/2025/9780348265668,urn:procedure-editor:ActOfParliament:949,,"In accordance with article 1(2), (3), (4) and (5)",SI,2025,"",YRHNblXz
